step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,Predicted_RF,Predicted_XGB,Predicted_Log
16,11585.17,16458.89,4873.72,0.0,0.0,0,0,0,0
160,725167.47,5972.0,0.0,1451215.74,2176383.21,0,0,0,0
16,516515.14,58013.1,574528.24,753.0,145708.79,0,0,0,0
205,194585.29,3086.0,0.0,0.0,194585.29,0,0,0,0
182,51751.33,503988.0,452236.67,0.0,51751.33,0,0,0,0
202,151020.04,0.0,0.0,237284.79,388304.83,0,0,0,0
135,13192.91,0.0,0.0,0.0,0.0,0,0,0,0
204,125446.68,82547.26,0.0,254690.91,380137.59,0,0,0,0
228,311867.9,14801.0,326668.9,4522544.79,4210676.89,0,0,0,0
279,175496.04,5353725.15,5529221.19,179819.15,4323.11,0,0,0,0
356,90051.98,0.0,0.0,1437092.77,1527144.75,0,0,0,0
356,238070.62,357227.17,595297.79,3839759.44,3601688.82,0,0,0,0
8,6519.25,100325.35,93806.1,0.0,0.0,0,0,0,0
250,37945.82,240.0,0.0,0.0,0.0,0,0,0,0
211,76220.24,0.0,0.0,217637.34,293857.59,0,0,0,0
15,17888.17,0.0,0.0,0.0,0.0,0,0,0,0
181,61474.98,0.0,0.0,316512.6,377987.57,0,0,0,0
397,229362.38,0.0,0.0,451796.16,681158.54,0,0,0,0
308,403474.73,0.0,0.0,12395529.63,12799004.35,0,0,0,0
206,93959.41,5951032.98,6044992.39,915596.68,821637.27,0,0,0,0
227,278551.89,179403.0,0.0,0.0,278551.89,0,0,0,0
154,7195.75,0.0,0.0,0.0,0.0,0,0,0,0
354,274361.88,14969.0,0.0,58645.7,333007.58,0,0,0,0
187,191148.81,122.0,0.0,13317.02,204465.83,0,0,0,0
406,3115.44,41502.0,38386.56,0.0,0.0,0,0,0,0
33,31933.59,10275.67,0.0,0.0,0.0,0,0,0,0
710,5146.25,102083.0,96936.75,0.0,0.0,0,0,0,0
397,106394.75,0.0,0.0,7512543.02,7618937.78,0,0,0,0
637,150305.64,0.0,0.0,2338199.98,2488505.62,0,0,0,0
260,25644.77,49478.0,23833.23,867969.82,893614.59,0,0,0,0
186,100794.58,0.0,0.0,2851585.87,2952380.44,0,0,0,0
355,228090.88,4407448.6,4635539.48,268961.07,40870.19,0,0,0,0
283,121198.6,0.0,0.0,128457.72,249656.32,0,0,0,0
137,15808.99,10145.0,0.0,0.0,0.0,0,0,0,0
372,81930.73,4394.0,0.0,1268378.18,1350308.91,0,0,0,0
131,91075.94,19997.0,0.0,0.0,111279.54,0,0,0,0
160,35060.5,0.0,0.0,873233.76,1264472.84,0,0,0,0
134,422706.69,7459.0,0.0,5047841.52,5640660.33,0,0,0,0
400,13428.12,298072.0,284643.88,0.0,0.0,0,0,0,0
375,3656.92,0.0,0.0,0.0,0.0,0,0,0,0
274,1585.27,4408.0,2822.73,0.0,0.0,0,0,0,0
374,218.45,0.0,0.0,0.0,0.0,0,0,0,0
354,131158.54,53586.0,0.0,362642.62,493801.16,0,0,0,0
525,134152.7,7320275.7,7454428.4,1626444.77,1492292.07,0,0,0,0
48,8806.38,21645.0,12838.62,0.0,0.0,0,0,0,0
181,3961.89,0.0,0.0,4351705.01,4355666.9,0,0,0,0
332,32626.44,1974427.89,2007054.33,147547.62,114921.19,0,0,0,0
280,66325.51,30856.0,0.0,378526.32,444851.83,0,0,0,0
157,416218.31,318821.0,735039.31,30859.3,0.0,0,0,0,0
330,186997.38,0.0,0.0,372156.23,559153.61,0,0,0,0
308,176750.96,35422.35,0.0,397891.71,574642.67,0,0,0,0
347,115658.01,0.0,0.0,2057497.34,2173155.35,0,0,0,0
138,12093.98,19747.2,7653.22,0.0,0.0,0,0,0,0
191,32395.5,6054.0,0.0,0.0,32395.5,0,0,0,0
182,22508.54,0.0,0.0,0.0,0.0,0,0,0,0
178,1005011.1,123337.63,0.0,1731847.98,2736859.08,0,0,0,0
530,369977.35,8941720.99,9311698.34,436358.14,66380.79,0,0,0,0
38,290036.98,1047.0,0.0,4351320.99,4641357.97,0,0,0,0
182,35284.04,0.0,0.0,348238.6,383522.64,0,0,0,0
369,378580.36,0.0,0.0,3478787.77,3857368.13,0,0,0,0
164,2735.55,0.0,0.0,0.0,0.0,0,0,0,0
330,37579.41,15332.0,52911.41,138470.59,100891.18,0,0,0,0
522,24381.51,0.0,0.0,14023416.72,14047798.23,0,0,0,0
307,2814.73,51467.33,48652.61,0.0,0.0,0,0,0,0
371,45317.6,0.0,0.0,214192.93,259510.53,0,0,0,0
399,3321.78,163641.55,160319.77,0.0,0.0,0,0,0,0
160,304169.19,1910721.93,2214891.12,827629.76,523460.57,0,0,0,0
153,429939.96,2516339.18,2946279.14,516578.58,86638.62,0,0,0,0
178,433255.83,85532.0,0.0,232058.0,665313.83,0,0,0,0
331,14495.19,251857.58,237362.39,0.0,0.0,0,0,0,0
202,273576.59,51565.0,325141.59,9655742.03,9382165.44,0,0,0,0
35,31109.15,20625.0,51734.15,0.0,0.0,0,0,0,0
140,5028.46,24608.0,19579.54,0.0,0.0,0,0,0,0
394,155862.65,2831882.04,2987744.68,763780.81,607918.16,0,0,0,0
36,115488.29,434875.0,319386.71,0.0,212791.12,0,0,0,0
188,177679.99,3820987.81,3998667.8,11932455.15,11754775.16,0,0,0,0
252,21198.28,0.0,0.0,0.0,0.0,0,0,0,0
41,272567.9,50089.48,0.0,751393.54,1023961.44,0,0,0,0
308,367658.04,0.0,0.0,973461.42,1341119.46,0,0,0,0
179,42131.81,2080998.79,2123130.6,3014621.05,2972489.24,0,0,0,0
16,294671.93,27662.17,0.0,906379.94,983239.43,0,0,0,0
396,7455.98,22770.0,30225.98,122478.02,115022.04,0,0,0,0
330,167365.86,36078.0,203443.86,51721.7,0.0,0,0,0,0
352,25044.96,632.0,0.0,0.0,0.0,0,0,0,0
396,134143.26,31287.0,0.0,891232.27,1312697.71,0,0,0,0
590,1026002.84,75895.0,0.0,0.0,1026002.84,0,0,0,0
234,202370.22,11024.0,0.0,0.0,202370.22,0,0,0,0
398,4255.58,0.0,0.0,0.0,0.0,0,0,0,0
356,154945.4,85289.0,240234.4,237961.59,83016.19,0,0,0,0
43,156420.36,16750712.02,16907132.37,163870.17,7449.82,0,0,0,0
188,3222.92,244712.43,241489.51,0.0,0.0,0,0,0,0
573,29508.99,9529423.05,9558932.03,981793.05,952284.07,0,0,0,0
544,1457.7,0.0,0.0,0.0,0.0,0,0,0,0
331,48080.06,72456.0,120536.06,319106.77,271026.71,0,0,0,0
188,120476.68,11275.0,0.0,71477.16,191953.85,0,0,0,0
322,346.45,10107.0,9760.55,0.0,0.0,0,0,0,0
188,330036.47,1715654.5,2045690.97,850539.06,520502.59,0,0,0,0
19,22039.8,55956.98,33917.18,0.0,0.0,0,0,0,0
182,19675.73,0.0,0.0,610614.44,630290.17,0,0,0,0
522,1490.94,0.0,0.0,0.0,0.0,0,0,0,0
16,23947.1,18762.0,0.0,0.0,0.0,0,0,0,0
229,16380.86,47932.04,31551.18,0.0,0.0,0,0,0,0
187,10483.2,0.0,0.0,0.0,0.0,0,0,0,0
349,24795.52,0.0,0.0,924661.64,949457.15,0,0,0,0
328,628272.61,125050.0,753322.61,1589278.67,961006.06,0,0,0,0
131,260627.84,52169.0,0.0,24919.16,285547.01,0,0,0,0
351,168496.9,120858.0,0.0,226158.21,394655.1,0,0,0,0
376,6639.67,721907.09,728546.76,3690808.42,3684168.75,0,0,0,0
131,9646.03,418508.9,408862.86,0.0,0.0,0,0,0,0
308,130872.1,76958.0,0.0,998646.24,1129518.34,0,0,0,0
214,181832.17,11679.0,0.0,3081622.61,3263454.78,0,0,0,0
204,25819.83,0.0,0.0,813900.27,839720.1,0,0,0,0
129,2936.73,267.0,0.0,0.0,0.0,0,0,0,0
154,341794.1,0.0,0.0,1083812.87,1425606.97,0,0,0,0
346,21345.77,48753.93,27408.16,0.0,0.0,0,0,0,0
237,13705.02,3094.0,16799.02,93087.52,79382.5,0,0,0,0
188,11564.4,10483.0,0.0,3953577.96,3965142.36,0,0,0,0
253,157306.01,0.0,0.0,2026923.33,2184229.34,0,0,0,0
139,188825.65,0.0,0.0,590844.45,779670.1,0,0,0,0
208,194844.85,0.0,0.0,973451.95,1168296.79,0,0,0,0
260,7596.82,0.0,0.0,0.0,0.0,0,0,0,0
619,73556.24,977302.67,1050858.91,543140.91,469584.67,0,0,0,0
153,2980.42,0.0,0.0,0.0,0.0,0,0,0,0
21,168598.61,5572.0,0.0,1071538.59,1240137.2,0,0,0,0
353,17449.13,40185.0,57634.13,0.0,0.0,0,0,0,0
187,116072.57,698.0,0.0,332081.53,448154.1,0,0,0,0
287,255296.16,0.0,0.0,2283458.78,2538754.94,0,0,0,0
230,5813.95,3120362.1,3126176.05,68768.33,62954.38,0,0,0,0
301,2525.75,0.0,0.0,0.0,0.0,0,0,0,0
154,164869.69,660.0,0.0,113835.93,278705.63,0,0,0,0
155,705.11,252252.19,251547.08,0.0,0.0,0,0,0,0
335,193038.9,0.0,0.0,207352.22,400391.12,0,0,0,0
335,2216.58,116471.0,114254.42,0.0,0.0,0,0,0,0
20,103406.36,340369.0,236962.64,182451.95,285858.31,0,0,0,0
284,3479.2,90.0,0.0,0.0,0.0,0,0,0,0
229,382800.91,7551999.83,7934800.74,743234.28,360433.36,0,0,0,0
356,7944.99,20136.0,12191.01,0.0,0.0,0,0,0,0
44,332536.11,10012.0,0.0,0.0,332536.11,0,0,0,0
299,48664.84,158.0,0.0,0.0,0.0,0,0,0,0
225,4296.57,262764.42,258467.85,0.0,0.0,0,0,0,0
403,21024.56,20297.0,0.0,0.0,0.0,0,0,0,0
275,676000.98,0.0,0.0,741753.11,1417754.1,0,0,0,0
139,92075.05,38432.0,0.0,307944.75,400019.8,0,0,0,0
166,11290.56,9213.0,0.0,0.0,0.0,0,0,0,0
209,10244.42,31221.0,20976.58,0.0,0.0,0,0,0,0
41,516616.49,0.0,0.0,4705905.21,5222521.7,0,0,0,0
402,821699.38,0.0,0.0,879984.56,1701683.93,0,0,0,0
394,328827.65,21236.0,350063.65,269862.45,0.0,0,0,0,0
228,135413.94,45348.0,0.0,336108.41,471522.35,0,0,0,0
356,11130.26,0.0,0.0,0.0,0.0,0,0,0,0
12,100131.2,22695.0,122826.2,0.0,0.0,0,0,0,0
378,16126.62,0.0,0.0,0.0,0.0,0,0,0,0
377,144471.92,3506972.8,3651444.72,1116042.62,971570.7,0,0,0,0
297,97051.54,23419.0,120470.54,34596.95,0.0,0,0,0,0
153,12051.92,67764.0,55712.08,0.0,0.0,0,0,0,0
289,88221.2,2722081.01,2810302.22,895555.29,807334.09,0,0,0,0
346,4515.91,66468.0,61952.09,0.0,0.0,0,0,0,0
349,18808.74,295674.66,276865.92,0.0,0.0,0,0,0,0
377,193176.87,3785578.44,3978755.31,627595.35,434418.48,0,0,0,0
403,573876.35,20897.0,594773.35,0.0,0.0,0,0,0,0
181,38404.88,30020.0,0.0,0.0,0.0,0,0,0,0
139,224367.19,0.0,0.0,1816221.51,2040588.69,0,0,0,0
400,131506.32,678011.13,809517.45,142997.64,11491.32,0,0,0,0
13,1967337.55,21161.0,0.0,0.0,1967337.55,0,0,0,0
180,9567.55,242.0,0.0,0.0,0.0,0,0,0,0
402,73465.07,25586.0,0.0,0.0,73465.07,0,0,0,0
231,51362.71,0.0,0.0,1192951.55,1244314.26,0,0,0,0
164,468573.0,0.0,0.0,1013626.79,1482199.79,0,0,0,0
164,190468.26,3098.0,0.0,576557.36,767025.62,0,0,0,0
163,160522.13,14712.0,175234.13,0.0,0.0,0,0,0,0
96,12442.22,44384.95,31942.73,0.0,0.0,0,0,0,0
259,231326.0,5166201.71,5397527.71,11252212.82,11020886.83,0,0,0,0
215,93450.87,1653073.49,1746524.36,511246.76,417795.89,0,0,0,0
139,125532.97,36788.05,0.0,1688243.74,1813776.71,0,0,0,0
346,13308.75,0.0,0.0,0.0,0.0,0,0,0,0
347,282497.28,0.0,0.0,4373163.67,4655660.95,0,0,0,0
284,180723.23,6185896.6,6366619.82,495211.09,314487.86,0,0,0,0
304,271027.2,31140.0,0.0,32774.33,303801.53,0,0,0,0
300,418323.74,19977.0,438300.74,92361.13,0.0,0,0,0,0
277,17493.0,2053820.94,2071313.94,30470.47,12977.47,0,0,0,0
349,17777.22,175371.0,157593.78,0.0,0.0,0,0,0,0
306,13099.95,0.0,0.0,0.0,0.0,0,0,0,0
165,138581.99,8189569.11,8328151.1,1220359.1,1081777.11,0,0,0,0
394,192902.89,5750369.29,5943272.18,363489.56,170586.67,0,0,0,0
163,5209.31,23706.0,18496.69,0.0,0.0,0,0,0,0
35,167785.28,0.0,0.0,469141.48,636926.76,0,0,0,0
12,259100.46,1413013.82,1672114.29,2563295.42,2897128.42,0,0,0,0
205,160588.36,2547182.88,2707771.25,260658.68,100070.31,0,0,0,0
277,46795.13,484.0,47279.13,1450734.92,1403939.79,0,0,0,0
177,94978.23,27596.0,122574.23,0.0,0.0,0,0,0,0
307,156540.55,0.0,0.0,381644.82,538185.37,0,0,0,0
16,4160.21,389877.16,385716.95,0.0,0.0,0,0,0,0
189,1672.56,107074.0,105401.44,0.0,0.0,0,0,0,0
240,2547.03,17695.0,15147.97,2602532.05,2605079.08,0,0,0,0
400,548633.67,0.0,0.0,738688.53,1287322.19,0,0,0,0
184,32142.41,0.0,0.0,1668677.83,1700820.24,0,0,0,0
250,18580.46,131597.0,150177.46,724727.33,706146.87,0,0,0,0
18,3288.09,169957.46,166669.37,0.0,0.0,0,0,0,0
19,48884.41,29211.39,0.0,678768.54,906068.02,0,0,0,0
44,3801.9,15710.0,11908.1,0.0,0.0,0,0,0,0
252,34242.22,0.0,0.0,3931265.43,3965507.65,0,0,0,0
397,370559.57,0.0,0.0,449428.98,819988.55,0,0,0,0
181,13866.46,244772.0,230905.54,0.0,13866.46,0,0,0,0
227,39185.38,597.0,0.0,0.0,0.0,0,0,0,0
204,276151.51,0.0,0.0,609219.21,885370.72,0,0,0,0
129,12263.28,121356.0,109092.72,0.0,0.0,0,0,0,0
322,2705.36,35056.0,32350.64,0.0,0.0,0,0,0,0
180,14709.47,129862.98,115153.51,1451014.56,1465724.03,0,0,0,0
18,243928.41,10670.0,254598.41,597289.84,249628.96,0,0,0,0
332,116844.5,2788.0,0.0,1662047.07,1778891.56,0,0,0,0
396,201248.66,2641780.25,2843028.91,12487973.44,12286724.78,0,0,0,0
548,112847.67,137070.0,249917.67,0.0,0.0,0,0,0,0
20,4866.47,887.0,0.0,0.0,0.0,0,0,0,0
351,271566.23,0.0,0.0,1540152.97,1811719.19,0,0,0,0
203,267813.06,50091.0,0.0,39685.09,307498.15,0,0,0,0
407,248508.29,3806925.65,4055433.94,2037444.88,1788936.6,0,0,0,0
493,35855.04,198804.0,162948.96,0.0,0.0,0,0,0,0
132,4897.08,0.0,0.0,0.0,0.0,0,0,0,0
372,206652.87,0.0,0.0,6206233.72,6412886.6,0,0,0,0
10,162456.55,0.0,0.0,180017.94,342474.5,0,0,0,0
308,32730.14,0.0,0.0,913125.62,945855.76,0,0,0,0
184,5660.05,0.0,0.0,0.0,0.0,0,0,0,0
350,36267.14,19321.0,0.0,0.0,0.0,0,0,0,0
181,385212.08,6453422.78,6838634.86,3295746.69,2910534.61,0,0,0,0
7,1753.6,126242.52,124488.92,0.0,0.0,0,0,0,0
327,40150.29,50008.0,9857.71,75451.31,115601.6,0,0,0,0
233,218171.55,0.0,0.0,1192128.48,1410300.03,0,0,0,0
285,49551.58,72017.0,121568.58,3346781.84,3297230.26,0,0,0,0
8,352678.6,1036.0,0.0,420014.29,1613158.27,0,0,0,0
404,10551.62,11596.0,1044.38,816712.48,827264.1,0,0,0,0
232,103675.54,0.0,0.0,1039500.0,1169462.76,0,0,0,0
377,3366.0,14282.0,10916.0,0.0,0.0,0,0,0,0
15,16925.8,0.0,0.0,0.0,0.0,0,0,0,0
185,141131.05,20101.0,0.0,837454.27,978585.31,0,0,0,0
142,22011.47,2939.0,0.0,0.0,0.0,0,0,0,0
192,89943.43,5209611.03,5299554.45,139793.74,49850.31,0,0,0,0
406,24171.23,0.0,0.0,0.0,0.0,0,0,0,0
235,31836.97,10270.0,42106.97,150415.76,118578.79,0,0,0,0
43,21028.89,19261.0,40289.89,0.0,0.0,0,0,0,0
183,40105.0,44462.0,84567.0,888624.22,848519.22,0,0,0,0
34,17193.63,10885.0,0.0,4665433.54,4682627.17,0,0,0,0
16,6603.37,247113.08,240509.71,0.0,0.0,0,0,0,0
48,31431.39,5563198.14,5594629.53,1778261.76,1746830.37,0,0,0,0
182,107219.09,12994837.56,13102056.64,2067144.88,1959925.8,0,0,0,0
323,73752.53,0.0,0.0,1132054.66,1205807.19,0,0,0,0
349,297100.47,74042.0,0.0,0.0,297100.47,0,0,0,0
156,256465.65,2053.0,0.0,360447.87,616913.51,0,0,0,0
179,150370.48,41221.0,0.0,413210.65,563581.14,0,0,0,0
237,2607.15,179607.23,177000.08,0.0,0.0,0,0,0,0
43,2487.18,13442.0,10954.82,0.0,0.0,0,0,0,0
379,19628.74,0.0,0.0,0.0,0.0,0,0,0,0
306,63785.13,0.0,0.0,5057946.83,5121731.96,0,0,0,0
283,209254.93,12485896.71,12695151.64,1394182.08,1184927.15,0,0,0,0
439,1854.64,0.0,0.0,0.0,0.0,0,0,0,0
332,384324.52,0.0,0.0,2092959.56,2477284.08,0,0,0,0
44,192355.26,1834.0,0.0,1155580.4,1347935.67,0,0,0,0
329,225551.2,4656663.01,4882214.21,2643778.56,2418227.36,0,0,0,0
38,48776.9,15259266.57,15308043.46,328638.5,279861.6,0,0,0,0
330,83134.37,0.0,0.0,287727.11,370861.48,0,0,0,0
688,1049872.08,520241.0,0.0,6708597.35,7758469.43,0,0,0,0
34,29777.27,7649277.08,7679054.35,6972137.84,6942360.57,0,0,0,0
428,23909.22,0.0,0.0,0.0,0.0,0,0,0,0
589,38085.49,52284.0,14198.51,0.0,0.0,0,0,0,0
205,17917.58,0.0,0.0,0.0,0.0,0,0,0,0
255,53444.81,6044588.42,6098033.23,4003424.9,3949980.09,0,0,0,0
379,6161.32,30323.0,24161.68,0.0,0.0,0,0,0,0
140,23016.45,0.0,0.0,0.0,0.0,0,0,0,0
41,8056.57,0.0,0.0,0.0,0.0,0,0,0,0
39,39880.66,0.0,0.0,271046.17,310926.82,0,0,0,0
354,34163.76,95071.0,129234.76,84724.08,50560.32,0,0,0,0
349,19623.77,0.0,0.0,0.0,0.0,0,0,0,0
283,5242.35,414689.0,409446.65,0.0,0.0,0,0,0,0
282,99645.65,22991.79,0.0,5103532.27,5203177.93,0,0,0,0
297,1242310.49,40311.0,0.0,0.0,1242310.49,0,0,0,0
205,249194.55,0.0,0.0,676619.89,925814.44,0,0,0,0
405,13687.38,0.0,0.0,0.0,0.0,0,0,0,0
279,60504.99,66547.0,6042.01,602222.99,662727.98,0,0,0,0
228,48995.99,5096.0,0.0,0.0,0.0,0,0,0,0
132,308009.29,2247.0,0.0,334097.19,642106.48,0,0,0,0
34,560734.91,0.0,0.0,1279102.45,1839837.36,0,0,0,0
306,279531.61,6113.0,0.0,0.0,279531.61,0,0,0,0
254,9806.96,80030.0,70223.04,0.0,0.0,0,0,0,0
165,267139.04,20287.0,0.0,7437.33,274576.37,0,0,0,0
250,19495.31,10261.0,0.0,0.0,0.0,0,0,0,0
306,192517.23,0.0,0.0,429634.13,622151.35,0,0,0,0
307,162448.26,206.0,0.0,947239.63,1109687.9,0,0,0,0
395,44914.12,570.0,0.0,136057.61,180971.73,0,0,0,0
139,93994.4,2285695.43,2379689.83,457848.87,363854.47,0,0,0,0
43,27958.13,0.0,0.0,650316.23,678274.36,0,0,0,0
492,61660.39,130572.0,68911.61,1260276.91,1321937.3,0,0,0,0
347,204111.86,442.0,0.0,2686998.28,2891110.14,0,0,0,0
399,126215.47,0.0,0.0,328232.73,454448.19,0,0,0,0
184,28380.22,27967.0,0.0,0.0,0.0,0,0,0,0
283,6279.53,2050.0,0.0,0.0,0.0,0,0,0,0
287,15286.37,69596.0,54309.63,0.0,0.0,0,0,0,0
382,11158.92,61462.0,50303.08,0.0,0.0,0,0,0,0
33,351210.69,14667.35,0.0,1509493.75,1860704.44,0,0,0,0
276,8721.41,0.0,0.0,0.0,0.0,0,0,0,0
203,64984.49,6460900.69,6525885.18,1260132.63,1195148.14,0,0,0,0
9,3715.96,208691.58,204975.62,14523.0,96490.22,0,0,0,0
402,9457.25,0.0,0.0,0.0,0.0,0,0,0,0
544,212189.73,72755.0,284944.73,4308458.51,4096268.79,0,0,0,0
212,6268.46,1467.0,0.0,0.0,0.0,0,0,0,0
157,136515.58,59991.0,0.0,51486.0,0.0,0,0,0,0
12,452556.13,50.0,452606.13,195396.83,655356.32,0,0,0,0
9,31374.81,50080.0,18705.19,0.0,0.0,0,0,0,0
282,8838.14,44074.0,35235.86,0.0,0.0,0,0,0,0
325,9585.1,51501.0,41915.9,0.0,0.0,0,0,0,0
305,76718.55,20186.0,96904.55,0.0,0.0,0,0,0,0
330,246504.69,100899.0,0.0,9102.13,255606.82,0,0,0,0
36,47478.65,944817.59,992296.24,6576005.1,6528526.45,0,0,0,0
155,177259.16,25180.0,0.0,10231040.17,10408299.33,0,0,0,0
37,8840.22,0.0,0.0,0.0,0.0,0,0,0,0
159,119029.31,299663.0,180633.69,177954.13,347028.66,0,0,0,0
181,142450.33,236.0,0.0,839404.24,981854.57,0,0,0,0
395,12052.29,16555297.96,16567350.25,377073.14,365020.85,0,0,0,0
9,102195.09,0.0,0.0,180482.41,0.0,0,0,0,0
159,4385.7,0.0,0.0,0.0,0.0,0,0,0,0
399,94681.49,8051.0,102732.49,1041752.4,947070.91,0,0,0,0
692,136752.92,2077.0,0.0,343028.83,479781.74,0,0,0,0
329,19122.58,0.0,0.0,1166275.42,1185398.0,0,0,0,0
44,93369.08,25448.0,118817.08,293569.89,200200.81,0,0,0,0
96,421.31,43328.43,42907.12,0.0,0.0,0,0,0,0
202,149031.56,0.0,0.0,173524.24,322555.8,0,0,0,0
140,161845.52,32063.73,0.0,368090.57,529936.09,0,0,0,0
130,3228.25,105508.04,102279.8,0.0,0.0,0,0,0,0
304,2400.56,24503.0,22102.44,596610.97,599011.52,0,0,0,0
261,4990.04,112988.05,107998.01,0.0,0.0,0,0,0,0
238,104191.23,21134.0,0.0,1123282.44,1227473.66,0,0,0,0
225,1674133.18,0.0,0.0,6618892.42,8293025.6,0,0,0,0
185,119601.95,71760.0,0.0,5432583.79,5552185.75,0,0,0,0
225,17370.92,31047.0,13676.08,0.0,0.0,0,0,0,0
206,171.76,202694.0,202522.24,101365.28,101537.04,0,0,0,0
168,16818.0,0.0,0.0,2667980.44,2684798.44,0,0,0,0
306,297496.42,0.0,0.0,545535.53,843031.95,0,0,0,0
137,59109.06,12956.0,72065.06,61542.24,2433.19,0,0,0,0
274,495397.86,169547.92,0.0,14682665.22,15178063.09,0,0,0,0
298,431439.65,82033.0,0.0,0.0,431439.65,0,0,0,0
1,18194.34,3324026.03,3342220.38,278369.57,53743.06,0,0,0,0
96,7312.14,0.0,0.0,0.0,0.0,0,0,0,0
163,112094.65,21347854.24,21459948.89,514479.99,402385.34,0,0,0,0
8,33440.86,7341.0,40781.86,607038.95,1820155.85,0,0,0,0
304,3588493.75,0.0,0.0,20004639.08,23803852.62,0,0,0,0
399,115265.51,5561101.49,5676367.0,592728.0,477462.49,0,0,0,0
44,4683.23,10620.0,5936.77,0.0,0.0,0,0,0,0
189,520981.11,0.0,0.0,552664.04,1073645.15,0,0,0,0
134,82779.63,37835.0,0.0,2084990.88,2167770.51,0,0,0,0
258,120112.02,0.0,0.0,899461.87,1019573.89,0,0,0,0
130,189010.28,516353.84,705364.12,1431576.46,1242566.18,0,0,0,0
369,8902.49,1225.0,0.0,0.0,0.0,0,0,0,0
159,5646.39,0.0,0.0,0.0,0.0,0,0,0,0
250,17299.13,0.0,0.0,0.0,0.0,0,0,0,0
226,57911.85,5153461.38,5211373.23,1243536.46,1185624.61,0,0,0,0
14,214829.07,5752563.39,5967392.46,1950033.49,1865546.15,0,0,0,0
185,139133.99,0.0,0.0,669737.15,808871.14,0,0,0,0
278,19259.44,889627.21,908886.65,1374546.86,1355287.42,0,0,0,0
398,270391.33,1958406.27,2228797.6,7986870.12,7716478.79,0,0,0,0
14,396359.97,2336048.77,2732408.74,2266655.81,1572965.27,0,0,0,0
182,673705.72,186.0,0.0,0.0,673705.72,0,0,0,0
251,124680.54,6988434.85,7113115.39,344221.1,219540.56,0,0,0,0
213,144428.1,34737.92,0.0,3384102.7,3528530.8,0,0,0,0
227,150440.73,0.0,0.0,351880.55,502321.29,0,0,0,0
285,10380.34,53515.76,43135.42,0.0,0.0,0,0,0,0
398,17919.47,44534.0,26614.53,0.0,0.0,0,0,0,0
281,201131.08,5911167.96,6112299.04,3138340.16,2937209.08,0,0,0,0
42,379298.49,60255.0,0.0,0.0,379298.49,0,0,0,0
350,242215.69,112263.0,0.0,104520.58,346736.27,0,0,0,0
204,15747.53,33197.0,17449.47,0.0,0.0,0,0,0,0
687,341511.25,5198.0,0.0,0.0,341511.25,0,0,0,0
260,1678.57,22087.0,20408.43,0.0,0.0,0,0,0,0
35,1676749.92,16504.0,0.0,3342539.16,5019289.09,0,0,0,0
351,143557.83,6508322.79,6651880.61,165817.61,22259.79,0,0,0,0
420,5090.43,41761.0,36670.57,0.0,0.0,0,0,0,0
493,3359597.42,100442.0,0.0,0.0,3359597.42,0,0,0,0
306,9894.57,396099.58,386205.01,0.0,0.0,0,0,0,0
40,262547.26,50295.0,312842.26,0.0,0.0,0,0,0,0
184,126063.69,0.0,0.0,1681998.3,1808061.99,0,0,0,0
399,73876.11,224635.0,150758.89,0.0,0.0,0,0,0,0
250,200386.21,19474.41,0.0,727821.67,928207.88,0,0,0,0
355,237213.53,11543.0,0.0,188740.93,425954.47,0,0,0,0
690,374165.87,11651.0,385816.87,0.0,0.0,0,0,0,0
161,155773.19,2704509.92,2860283.1,512928.77,357155.58,0,0,0,0
306,227548.65,0.0,0.0,1686344.61,1913893.27,0,0,0,0
548,176908.76,789592.09,966500.85,4260452.84,4083544.08,0,0,0,0
348,26086.69,0.0,0.0,225061.94,251148.63,0,0,0,0
617,85186.26,104276.0,19089.74,0.0,85186.26,0,0,0,0
130,110640.62,0.0,0.0,1346515.89,1457156.51,0,0,0,0
12,47127.47,16208.0,0.0,0.0,0.0,0,0,0,0
235,1872.55,187973.17,186100.62,0.0,0.0,0,0,0,0
298,13276.2,0.0,0.0,0.0,0.0,0,0,0,0
10,334322.49,0.0,0.0,3464681.62,3997929.93,0,0,0,0
309,25629.39,8906.0,0.0,0.0,0.0,0,0,0,0
258,794776.09,6092.0,0.0,6086240.1,6881016.19,0,0,0,0
182,33006.08,165815.0,132808.92,4351532.87,4384538.95,0,0,0,0
373,56436.59,0.0,0.0,1727827.85,1784264.44,0,0,0,0
405,326630.06,19806.0,0.0,2192285.24,2518915.31,0,0,0,0
178,14153.02,0.0,0.0,0.0,0.0,0,0,0,0
336,139707.64,5602314.86,5742022.5,3621278.55,3481570.92,0,0,0,0
40,108697.1,363.0,0.0,43103.9,151801.01,0,0,0,0
401,164410.95,50045.0,0.0,1302332.08,1466743.03,0,0,0,0
304,12607.6,11325.0,0.0,3278397.15,3291004.75,0,0,0,0
136,18674.78,0.0,0.0,835537.92,854212.7,0,0,0,0
573,60482.25,3387838.03,3448320.28,338306.2,277823.95,0,0,0,0
165,14784.68,0.0,0.0,0.0,0.0,0,0,0,0
18,327.21,10206.0,9878.79,1953715.61,1954042.82,0,0,0,0
38,222537.43,29822.0,0.0,0.0,222537.43,0,0,0,0
203,70234.53,0.0,0.0,4615569.76,4685804.29,0,0,0,0
